id,timestamp,montant,canal,statut,code_reponse,id_client,num_tel,ip_source,pays,duree_session_ms,empreinte_appareil,geolocalisation,code_marchand
aaa384d8-b47f-4dd5-9552-5407b67bbc60,2026-06-24 15:52:39,2721.0,mobile,ok,0,19210,00229 01 22 26 24 76,103.18.105.247,BJ,10917,device_8553,"{'lat': 11.7134, 'lon': 2.7781000000000002}",
6553614f-d058-4b82-be83-4eb3e9df2134,2026-06-23 01:21:06,3808212.0,ATM,erreur,99,71644,121 80 275231,173.12.30.27,BJ,33941,device_9791,"{'lat': 8.2823, 'lon': 2.5016}",9750.0
9e52edc0-a9ed-4f45-af56-6943e0fba1ac,2026-06-23 08:27:08,88568.0,en ligne,ok,0,33760,229 01 24 25 86 85,255.28.121.142,BJ,12318,device_4552,"{'lat': 9.4721, 'lon': 2.4314999999999998}",
bc220551-cbc0-470e-bb30-53b6a14ece20,2026-06-23 00:45:45,1891063.0,mobile,refusé,5,9901,438 50 906454,14.143.89.253,BJ,19033,device_3570,"{'lat': 11.3183, 'lon': 3.4006}",
826d5f86-41c3-473d-9107-1539bf0da4e1,2026-06-25 22:35:14,18655.0,agence,ok,0,7568,00229 01 49 06 06 07,154.100.140.214,BJ,2354,device_6533,"{'lat': 7.5419, 'lon': 3.2745}",
ad081730-0aad-459f-abf7-70f8dba491e2,2026-06-24 12:55:51,12172.0,agence,erreur,99,8231,00229 01 90 99 13 80,227.194.209.155,BJ,55344,device_1742,"{'lat': 7.5979, 'lon': 2.5286}",8870.0
3f120242-2ee8-4cca-bbab-7ebf4d80c2ff,2026-06-20 22:00:04,2918387.0,mobile,erreur,99,20024,222 29 303085,95.206.70.153,BJ,18865,device_7349,"{'lat': 6.7851, 'lon': 2.0166}",
ceb88a58-db95-4a0b-b246-a92678fad376,2026-06-20 11:13:41,2047973.0,en ligne,ok,0,94989,00229 01 48 12 16 86,120.75.248.45,BJ,24072,device_2802,"{'lat': 8.9203, 'lon': 1.5372}",
bb25ae90-e4e5-4a64-b436-89938b72d02e,2026-06-24 07:42:07,53924.0,ATM,ok,0,91262,229 01 23 41 87 61,3.185.124.202,BJ,17268,device_6944,"{'lat': 8.091, 'lon': 3.6718}",
31904aec-f9d6-484d-9896-3dbcf4e8822c,2026-06-19 01:11:10,8245.0,en ligne,ok,0,74609,+229 01 94 49 76 25,21.13.186.83,BJ,49781,device_4106,"{'lat': 7.6058, 'lon': 0.9247000000000001}",
2f50fd44-ac63-4a65-b3e0-1041ede9d852,2026-06-24 09:34:49,83745.0,en ligne,ok,0,88587,+229 01 90 08 18 53,118.234.29.54,BJ,10486,device_7628,"{'lat': 12.425, 'lon': 1.1866}",6462.0
b9b8c90c-61bb-4848-9de3-9d05a185ae7b,2026-06-23 08:12:27,36606.0,mobile,ok,0,89027,00229 01 26 48 87 11,33.43.119.212,BJ,25611,device_5716,"{'lat': 10.6559, 'lon': 1.6139000000000001}",
5d5df422-d26a-47cb-8286-3dbfe436d511,2026-06-22 07:35:38,1169354.0,mobile,ok,0,27626,00229 01 62 82 93 63,34.19.15.236,BJ,40903,device_4722,"{'lat': 7.3799, 'lon': 2.9267000000000003}",6905.0
bbc91dcb-0d28-40d5-beff-b5ad8562a27e,2026-06-21 16:49:17,1092262.0,agence,ok,0,36178,229 01 53 78 54 25,11.104.39.123,BJ,51364,device_4074,"{'lat': 10.6301, 'lon': 1.5587}",
d1bfc6a4-7963-4ba6-b86c-296d7cce7f21,2026-06-25 15:37:29,71889.0,mobile,ok,0,71511,229 01 47 73 47 18,103.217.141.192,BJ,8245,device_9719,"{'lat': 9.8664, 'lon': 3.2051}",
9cd69f11-7553-4b78-8e1c-a445e0be49c8,2026-06-18 10:22:15,937968.0,ATM,ok,0,99109,229 01 20 86 28 68,84.201.22.80,BJ,10553,device_1347,"{'lat': 8.2016, 'lon': 2.8795}",
2aecc6f0-72a7-4901-8a06-8118feaa63d7,2026-06-24 05:11:00,410839.0,mobile,ok,0,61146,00229 01 64 03 51 68,111.173.132.71,BJ,3302,device_8360,"{'lat': 11.4716, 'lon': 2.0274}",
51da790c-f516-451d-a023-2146b8279974,2026-06-25 10:00:11,81231.0,USSD,ok,0,28563,+229 01 55 11 82 50,49.104.66.186,BJ,54352,device_7154,"{'lat': 11.389, 'lon': 1.8118}",
87ee68d8-9513-409b-8064-aa12f4db7192,2026-06-24 21:12:58,4520294.0,mobile,ok,0,20251,+229 01 26 47 59 89,174.82.204.112,BJ,24108,device_3067,"{'lat': 8.842600000000001, 'lon': 1.3856}",5616.0
dea54ff5-35a6-4a8a-b9e7-bdb8ed9b1d7b,2026-06-21 10:49:46,15201.0,mobile,ok,0,20134,+229 01 43 28 15 74,205.142.199.116,BJ,7080,device_5015,"{'lat': 7.7818000000000005, 'lon': 0.9205000000000001}",
a00dbae5-d528-4d8f-aea0-5254c97b8efa,2026-06-20 12:47:28,3121.0,en ligne,ok,0,53776,00229 01 66 48 76 93,151.221.167.74,BJ,6657,device_1319,"{'lat': 11.449, 'lon': 3.5538}",4817.0
927818b9-c79b-4aea-ba2d-70245d0fdbec,2026-06-18 13:06:11,4109256.0,mobile,ok,0,19845,+229 01 95 04 00 35,216.6.245.161,BJ,22553,device_9051,"{'lat': 11.4869, 'lon': 3.0877}",
4a6838b9-8cd8-437b-a142-9983802a4028,2026-06-21 09:49:02,68098.0,en ligne,ok,0,56734,00229 01 20 39 66 79,231.121.175.222,BJ,9856,device_8074,"{'lat': 6.3515, 'lon': 2.7491}",5424.0
2e17d3b2-05e7-4d21-94e0-2b2383c5de70,2026-06-20 15:19:22,73942.0,USSD,ok,0,46067,229 01 68 44 88 92,61.196.171.9,BJ,55065,device_9284,"{'lat': 9.9195, 'lon': 1.8081}",
19ff1105-8c99-4f51-9a95-c78640bc73f8,2026-06-19 01:54:08,3422642.0,ATM,refusé,5,46499,924 34 530489,155.153.133.247,BJ,7034,device_1618,"{'lat': 10.7925, 'lon': 3.1947}",
fd89aab1-a3fc-465c-85b7-ddad837184d9,2026-06-19 11:51:51,90556.0,en ligne,ok,0,65357,229 01 97 68 44 06,246.225.233.49,BJ,38163,device_5953,"{'lat': 7.8375, 'lon': 1.0924}",2216.0
9ce53070-449d-44e6-8b7c-056a80f2de0d,2026-06-20 02:53:09,600901.0,en ligne,ok,0,63561,00229 01 54 01 91 27,111.69.86.17,BJ,14643,device_8572,"{'lat': 7.0705, 'lon': 1.3323}",9815.0
8ed9b6da-c126-40e1-a138-a392b3509c00,2026-06-21 11:33:24,61910.0,agence,erreur,99,1857,229 01 62 18 31 62,38.200.32.44,BJ,6377,device_4706,"{'lat': 11.76, 'lon': 3.6341}",1223.0
9ff611fd-1714-4ff1-9cfb-3c162495302a,2026-06-25 14:53:47,4135597.0,ATM,ok,0,49853,229 01 60 78 47 90,247.225.233.122,BJ,53661,device_5325,"{'lat': 8.6616, 'lon': 1.4258}",
47b22ffb-f6b1-4aad-ab2a-b4152e1f47e5,2026-06-21 10:00:00,73695.0,en ligne,ok,0,35396,+229 01 48 76 94 54,156.235.84.232,BJ,15528,device_4794,"{'lat': 8.2675, 'lon': 1.861}",2557.0
404516a3-516c-474d-aabe-c5ba2c327048,2026-06-18 15:03:18,73127.0,ATM,ok,0,66050,229 01 55 17 56 72,61.245.230.172,BJ,12813,device_9990,"{'lat': 10.3513, 'lon': 3.1432}",4486.0
bbc25853-5727-41fa-a7b5-6ec5d53293fb,2026-06-23 13:16:40,3352378.0,en ligne,erreur,99,4386,00229 01 67 64 06 51,195.102.77.161,BJ,39525,device_1463,"{'lat': 7.8293, 'lon': 2.7565}",3096.0
2883b3c9-4332-482b-b1cb-c367ea7c9591,2026-06-18 16:02:34,4461400.0,en ligne,ok,0,45747,229 01 96 84 95 37,253.47.230.198,BJ,3172,device_2452,"{'lat': 12.3017, 'lon': 1.5901}",
ac882351-9111-4b8e-8d7b-c447c1641a5c,2026-06-19 02:23:44,87206.0,ATM,ok,0,63353,+229 01 66 67 11 85,227.59.192.89,BJ,9851,device_4251,"{'lat': 7.91, 'lon': 1.6985999999999999}",9982.0
aedbdafe-b0d7-4ec1-8ed9-ddae5e9350e9,2026-06-24 19:02:28,82610.0,agence,ok,0,68498,229 01 91 17 11 79,125.31.32.215,BJ,58487,device_7862,"{'lat': 6.9306, 'lon': 2.2165}",
75eff64c-46cb-41e5-bd1f-119b47e19970,2026-06-22 09:58:09,4023075.0,ATM,refusé,5,4837,00229 01 68 26 88 00,215.147.106.122,BJ,10407,device_1086,"{'lat': 6.2748, 'lon': 2.8472}",3122.0
a259fba5-894d-4fcf-aaaa-4f000e42793b,2026-06-19 23:24:16,16550.0,mobile,ok,0,15169,229 01 64 60 53 73,230.39.147.235,BJ,11363,device_2867,"{'lat': 9.1735, 'lon': 2.576}",9359.0
76e74507-7d21-4273-8f04-4577b539c758,2026-06-23 08:01:41,2530053.0,ATM,ok,0,6906,00229 01 21 95 66 29,16.100.141.144,BJ,57655,device_1248,"{'lat': 6.52, 'lon': 1.0946}",
3e3a0e58-6bfd-4315-84c4-78b482a36d36,2026-06-24 07:14:17,379652.0,ATM,ok,0,58952,00229 01 27 86 11 18,18.91.246.96,BJ,16034,device_6355,"{'lat': 7.3068, 'lon': 1.3509}",2766.0
dca5ab3c-d720-46d2-811e-775378da93f3,2026-06-24 12:25:51,58764.0,mobile,ok,0,22952,229 01 55 97 88 98,123.45.133.128,BJ,29705,device_5777,"{'lat': 7.253, 'lon': 2.6886}",
be711f43-ef89-4616-9e02-bb50d72e3bac,2026-06-19 17:21:18,22429.0,mobile,ok,0,77079,229 01 65 82 23 50,197.154.225.221,BJ,50493,device_5033,"{'lat': 11.9738, 'lon': 2.0925}",7326.0
532281e4-552a-4b3c-ac03-f4ac1e47bc96,2026-06-22 10:35:12,1851158.0,mobile,ok,0,97065,00229 01 68 46 78 14,95.168.106.172,BJ,43467,device_2587,"{'lat': 10.5835, 'lon': 2.2976}",
7ad80e3f-4819-43c4-96ce-debecad84c0f,2026-06-24 13:58:16,7866.0,USSD,ok,0,31017,+229 01 28 14 40 60,6.76.132.160,BJ,47670,device_5854,"{'lat': 8.75, 'lon': 2.0724}",
0320d8e6-2fce-4c83-b9cd-a47ff116bc40,2026-06-21 13:58:29,62205.0,mobile,ok,0,55621,229 01 52 05 75 02,222.116.154.245,BJ,6398,device_4027,"{'lat': 6.5618, 'lon': 3.5484}",
e0bf10cd-333c-463f-84e4-903df24733d5,2026-06-18 12:52:37,13525.0,ATM,ok,0,68885,+229 01 95 96 79 75,176.89.219.190,BJ,1822,device_9868,"{'lat': 10.5975, 'lon': 3.7609}",
e1f7ba7b-18d7-4714-9052-2eb7c42e8178,2026-06-19 16:24:07,3080928.0,mobile,ok,0,45490,+229 01 24 66 45 39,123.13.71.17,BJ,1601,device_3002,"{'lat': 10.8328, 'lon': 3.2091}",
88800b3e-d040-4a7a-91c3-8eade6fb673c,2026-06-22 13:58:09,4854415.0,mobile,suspect,44,79551,00229 01 62 38 73 32,208.10.139.130,BJ,55391,device_9255,"{'lat': 9.4394, 'lon': 1.96}",
08712cf9-6cd2-4c0a-8cae-ca2864f43a41,2026-06-18 08:26:01,6899.0,ATM,ok,0,20799,00229 01 58 20 31 36,254.152.215.17,BJ,11372,device_1383,"{'lat': 10.589, 'lon': 3.091}",
ec649981-f9f6-4440-921b-65c653cbff45,2026-06-20 11:56:12,1958.0,ATM,ok,0,15721,00229 01 69 40 20 74,94.240.72.120,BJ,8995,device_7735,"{'lat': 7.5973, 'lon': 2.6602}",
5a679b13-097a-4d10-bc67-ebc45ce78372,2026-06-22 11:28:59,24753.0,en ligne,suspect,44,29829,+229 01 48 39 61 82,174.182.83.27,BJ,49680,device_2539,"{'lat': 12.2038, 'lon': 2.4374000000000002}",
8b819fe0-8e4c-4f87-a9ab-6b7d1d6dd544,2026-06-18 12:15:31,64088.0,mobile,ok,0,2257,229 01 66 19 94 64,103.138.206.149,BJ,13431,device_7751,"{'lat': 8.5928, 'lon': 2.2297000000000002}",
056dd495-a149-4eb6-94cb-f6b9be9612ab,2026-06-25 23:21:28,37433.0,mobile,ok,0,74614,+229 01 91 59 20 82,222.228.83.114,BJ,3326,device_2949,"{'lat': 9.2172, 'lon': 2.9222}",
41587bbb-cc9b-4b4f-a0c3-fc28b1f406a6,2026-06-21 14:23:01,99163.0,USSD,refusé,5,52939,+229 01 59 45 52 96,27.4.149.150,BJ,40521,device_6960,"{'lat': 7.9253, 'lon': 1.1783000000000001}",
31d20b50-5cc7-4e75-bdde-aeba9b6141f6,2026-06-25 05:38:32,7020.0,agence,ok,0,3034,+229 01 49 56 58 88,18.249.185.42,BJ,11702,device_9902,"{'lat': 8.9787, 'lon': 2.3453}",
7a65f1f4-ed85-4211-9dec-b1fa8434eb06,2026-06-25 20:00:56,81242.0,en ligne,ok,0,58564,00229 01 95 30 40 43,13.101.164.31,BJ,46676,device_9627,"{'lat': 6.622, 'lon': 3.614}",
03541643-9794-4801-80f3-32a74dcc7d7e,2026-06-22 12:51:01,84328.0,agence,ok,0,97175,00229 01 42 48 98 75,87.216.19.14,BJ,30112,device_8801,"{'lat': 10.1757, 'lon': 2.9665}",
5b196f3b-4dff-4718-a62d-9a68d5c13835,2026-06-18 16:18:15,22974.0,agence,ok,0,95635,+229 01 61 53 12 33,247.79.2.65,BJ,9669,device_4274,"{'lat': 11.3339, 'lon': 3.636}",3602.0
d01aaba1-da0b-499d-a527-44ae411631da,2026-06-21 10:55:03,25298.0,USSD,ok,0,65754,00229 01 68 89 85 93,162.105.182.60,BJ,55821,device_2320,"{'lat': 10.4234, 'lon': 1.1241}",
e1901433-0670-4d5f-9410-3b05e816621b,2026-06-21 15:15:00,36984.0,USSD,ok,0,41294,229 01 98 71 46 24,241.213.154.100,BJ,14932,device_9695,"{'lat': 6.948, 'lon': 3.4981}",
c96f37eb-2c51-4e81-8d08-c1a7104bdb09,2026-06-24 11:43:40,76857.0,en ligne,ok,0,91280,+229 01 63 73 77 15,228.20.36.51,BJ,52536,device_9654,"{'lat': 7.6395, 'lon': 3.1466}",7991.0
470db6fc-3d91-4e46-8400-09221bda0ea9,2026-06-22 11:35:52,90240.0,en ligne,ok,0,60494,+229 01 62 90 66 87,98.84.202.180,BJ,6801,device_9688,"{'lat': 10.9234, 'lon': 3.311}",
3ff8102e-390f-4b25-b986-0bebd3089dd6,2026-06-24 12:55:23,4211172.0,en ligne,suspect,44,26556,+229 01 48 68 64 76,30.246.135.130,BJ,8221,device_5372,"{'lat': 9.2321, 'lon': 2.6310000000000002}",
56af97a3-74ae-4efa-8d1c-1db3e1691e79,2026-06-18 12:26:36,34804.0,mobile,ok,0,62226,00229 01 43 23 61 88,81.100.29.102,BJ,15283,device_6542,"{'lat': 11.6814, 'lon': 1.1202}",
786b72cc-ada8-4eb5-b9c4-044dbd4bfa3b,2026-06-23 16:13:38,62936.0,en ligne,refusé,5,62115,229 01 53 10 20 29,14.182.243.190,BJ,24270,device_3884,"{'lat': 9.5722, 'lon': 3.6235}",4453.0
2dd94552-8361-4b90-8893-fa2df487fc77,2026-06-21 12:06:48,64266.0,ATM,ok,0,14412,+229 01 66 26 20 24,215.198.140.177,BJ,9642,device_4833,"{'lat': 7.4353, 'lon': 1.6199}",
6e5fbd9e-6eec-4f09-aa16-31356112f0fe,2026-06-19 02:57:38,4738375.0,mobile,refusé,5,28940,439 92 416305,100.120.214.172,BJ,33537,device_3937,"{'lat': 10.083, 'lon': 1.5792000000000002}",
4754e2a6-ea99-4658-a3a2-14195be83259,2026-06-19 11:23:44,4701.0,en ligne,ok,0,82721,00229 01 27 28 68 07,111.80.57.3,BJ,34244,device_3114,"{'lat': 7.3398, 'lon': 1.6627}",
a6078413-d56b-4a61-bd44-cb0b9b0d934a,2026-06-18 17:23:16,14274.0,mobile,ok,0,98829,+229 01 23 81 85 82,141.68.224.181,BJ,30459,device_1651,"{'lat': 8.3912, 'lon': 1.3115999999999999}",
f2cdf9f0-fbda-47ba-847e-6cb060e61e4f,2026-06-18 23:35:11,76299.0,ATM,ok,0,82132,+229 01 26 37 68 35,62.52.198.173,BJ,39761,device_4074,"{'lat': 7.0238, 'lon': 2.4006}",
1995039a-fd00-4d09-8941-13ae3cf1c3fc,2026-06-22 05:24:02,1259014.0,ATM,erreur,99,31967,392 14 481835,52.44.149.156,BJ,49207,device_8189,"{'lat': 7.5525, 'lon': 1.736}",
50fdd280-776a-4385-a62f-974d2bbbde88,2026-06-25 14:15:09,4096741.0,mobile,ok,0,43735,229 01 25 92 96 70,230.10.125.210,BJ,15222,device_6197,"{'lat': 7.785, 'lon': 2.4832}",
94bafefb-0575-4060-901b-0b0c54faad2e,2026-06-18 02:46:33,773860.0,mobile,ok,0,5086,480 38 685789,36.28.177.198,BJ,43462,device_8191,"{'lat': 12.186, 'lon': 1.1677}",
8c5fea3d-527b-4df8-962b-565a42ba40dc,2026-06-20 09:52:52,79424.0,en ligne,refusé,5,6914,+229 01 57 40 22 90,68.121.45.244,BJ,33816,device_7841,"{'lat': 10.5773, 'lon': 3.3297}",
165bd9ea-d188-4dc0-9768-9b9c9a51745c,2026-06-23 10:59:42,3203618.0,mobile,ok,0,17013,00229 01 46 85 31 92,253.89.114.200,BJ,58727,device_7558,"{'lat': 8.5955, 'lon': 3.4371}",
9abc6381-8fe1-4a1c-bc14-9e76aab124e8,2026-06-23 19:49:25,26816.0,en ligne,ok,0,38755,+229 01 47 85 46 00,131.232.207.88,BJ,43093,device_3126,"{'lat': 7.8971, 'lon': 1.3295}",
7c4b70b9-6e10-4cb0-bfde-62a911ab2b4c,2026-06-25 05:42:30,1060190.0,en ligne,ok,0,32420,229 01 93 48 73 94,206.87.251.56,BJ,13836,device_6282,"{'lat': 6.8759, 'lon': 2.9097}",
a6ac7582-b535-4f4b-a6d3-63620e53b3f0,2026-06-25 09:55:21,92440.0,mobile,ok,0,83569,+229 01 69 24 23 36,167.212.79.205,BJ,28323,device_1060,"{'lat': 6.5878, 'lon': 2.3561}",
07789ea4-e147-4a1e-8899-86af78a39dd6,2026-06-20 13:53:47,19731.0,en ligne,ok,0,74558,229 01 95 71 23 75,23.129.202.178,BJ,33835,device_5276,"{'lat': 6.565, 'lon': 2.8186}",5219.0
39b04eee-09bb-43c0-8e36-8e2b52f02ed5,2026-06-21 08:21:20,4607441.0,en ligne,ok,0,13703,229 01 25 21 46 21,255.81.59.19,BJ,46129,device_1946,"{'lat': 11.9103, 'lon': 3.6605}",1219.0
7e6e0ff7-739f-4e9b-8001-71ae2c2235ed,2026-06-18 00:42:08,49127.0,mobile,ok,0,29512,229 01 95 46 44 43,198.146.167.231,BJ,28269,device_2817,"{'lat': 11.5786, 'lon': 2.8979}",8002.0
3fce3e7b-8bb3-4fd1-9af5-385a428dca15,2026-06-19 13:44:34,16519.0,ATM,ok,0,1301,00229 01 65 42 70 36,167.194.127.35,BJ,47224,device_8975,"{'lat': 12.1557, 'lon': 2.3492}",
e4201ea5-3c1e-4f73-b553-7a0881d0db43,2026-06-19 11:32:53,4009368.0,ATM,ok,0,11230,+229 01 96 74 16 53,138.134.83.231,BJ,19200,device_6340,"{'lat': 11.5977, 'lon': 2.5052}",
1caee00f-5bd8-4725-89f2-0cf63a3ed84c,2026-06-20 09:10:00,3686069.0,agence,ok,0,50919,229 01 64 07 32 62,150.4.55.47,BJ,30769,device_2153,"{'lat': 7.2684, 'lon': 2.4758}",
780d09d2-eefc-48a2-9da5-82896a1e7526,2026-06-19 08:27:45,3084.0,en ligne,ok,0,94160,+229 01 51 64 34 49,83.36.65.55,BJ,58910,device_8182,"{'lat': 9.1376, 'lon': 1.5517}",
770d3391-5e66-4793-a7c1-dd355192cccf,2026-06-22 04:35:13,3864503.0,ATM,erreur,99,47928,922 47 158257,200.232.166.186,BJ,3418,device_7564,"{'lat': 10.4485, 'lon': 2.9053}",
a6c409d8-ab29-47b2-afbc-56f3e78e9c12,2026-06-19 09:19:11,36391.0,en ligne,ok,0,65830,+229 01 53 85 33 50,224.74.207.201,BJ,14370,device_6363,"{'lat': 10.6151, 'lon': 1.153}",
7e4186c2-0761-4f4f-8373-089fbd60f3fc,2026-06-23 02:37:17,3747283.0,agence,ok,0,19240,+229 01 63 98 81 79,231.4.144.229,BJ,43594,device_6140,"{'lat': 7.5114, 'lon': 2.9413}",
3f75cc6b-b238-4afd-8fa6-d26f5e586c9b,2026-06-19 11:55:17,73366.0,en ligne,ok,0,41035,00229 01 24 87 76 64,206.192.58.115,BJ,33206,device_9892,"{'lat': 11.7558, 'lon': 1.4651}",
34da3fea-5f40-41e3-8a9d-cd6dc0228f72,2026-06-18 20:27:00,267673.0,mobile,ok,0,34242,+229 01 51 90 10 06,71.254.187.72,BJ,11986,device_9645,"{'lat': 11.9546, 'lon': 2.204}",
231e7efc-b7b9-451d-ae2c-60b4deef0c36,2026-06-23 09:07:06,79007.0,ATM,ok,0,2223,+229 01 68 04 00 59,231.99.243.98,BJ,16913,device_3451,"{'lat': 7.5323, 'lon': 3.1724}",5789.0
92a6a318-6c26-4c05-a026-09010b3db39e,2026-06-22 13:34:07,76536.0,mobile,ok,0,95371,229 01 27 52 12 53,22.245.225.40,BJ,26055,device_6894,"{'lat': 6.7822, 'lon': 1.9853}",
003c830b-c9f2-4f1e-a46c-ee6bba4c98f2,2026-06-23 08:35:33,1852.0,agence,ok,0,95579,00229 01 28 58 32 47,235.47.198.21,BJ,27824,device_7271,"{'lat': 6.7416, 'lon': 2.4758}",
2a7c7a46-339e-49c9-8a6b-d2d4ef08d800,2026-06-21 21:39:00,4373.0,en ligne,ok,0,74716,229 01 69 67 88 40,150.105.74.1,BJ,16677,device_3653,"{'lat': 7.4771, 'lon': 3.7087}",
5b187a99-dd20-4dff-8d5b-74f164c8b30e,2026-06-25 08:08:06,27212.0,en ligne,ok,0,34783,00229 01 96 29 70 36,199.29.107.22,BJ,2167,device_4704,"{'lat': 9.8116, 'lon': 0.9216000000000001}",
defffc37-0aff-4c94-ae8d-2365f968d1b9,2026-06-22 13:58:29,57223.0,mobile,ok,0,69219,229 01 62 16 63 95,29.181.206.191,BJ,27450,device_5045,"{'lat': 10.6642, 'lon': 2.9413}",
23b6aebc-1ef0-4914-b8d6-bd7f796ac503,2026-06-19 10:52:27,76598.0,mobile,ok,0,64422,00229 01 63 43 92 24,151.245.135.239,BJ,57990,device_2827,"{'lat': 11.5913, 'lon': 2.2313}",
da21682c-d765-40d8-b24b-a7f10285ef35,2026-06-21 12:10:53,4644124.0,mobile,ok,0,97616,00229 01 51 43 10 67,65.211.83.126,BJ,54393,device_5924,"{'lat': 11.5781, 'lon': 3.741}",
3a2dc534-9e91-463c-93e7-9d8425055ae3,2026-06-19 20:10:06,83165.0,en ligne,ok,0,79335,00229 01 67 76 47 98,198.243.65.180,BJ,6017,device_2918,"{'lat': 12.3728, 'lon': 2.7560000000000002}",
82a3a6ea-d829-494e-be20-77d8f5743f09,2026-06-20 09:16:06,67792.0,en ligne,ok,0,11219,00229 01 98 31 11 16,11.231.90.48,BJ,38498,device_4407,"{'lat': 9.0645, 'lon': 2.775}",
7acb3750-d373-4f7c-9e52-eb394af43e04,2026-06-21 02:07:29,3101967.0,mobile,ok,0,26560,+229 01 69 08 95 21,18.5.38.223,BJ,1077,device_9378,"{'lat': 11.1334, 'lon': 3.643}",
62dae290-4b08-4ec2-b57a-f04feff0e216,2026-06-23 06:20:31,59534.0,mobile,erreur,99,3658,229 01 49 86 58 20,1.78.122.214,BJ,26989,device_7260,"{'lat': 6.8914, 'lon': 1.0555}",
1f6a0ea3-bf05-4134-9071-77a8c3451bb6,2026-06-18 20:55:05,2834.0,en ligne,ok,0,40943,+229 01 41 03 47 15,142.155.46.127,BJ,25546,device_4418,"{'lat': 10.0441, 'lon': 2.8523}",
04e22059-3174-4302-9d11-a520878430e6,2026-06-20 18:57:45,45867.0,USSD,ok,0,80873,229 01 41 70 63 38,209.122.127.235,BJ,48751,device_5626,"{'lat': 12.1131, 'lon': 1.1881}",
448f3dab-20d4-4f3a-919d-52f879eedfc2,2026-06-18 14:07:12,25449.0,agence,ok,0,23889,+229 01 99 44 54 95,148.59.198.150,BJ,41733,device_3266,"{'lat': 6.277, 'lon': 2.7015000000000002}",
f4181f2a-b7dc-4442-af10-ce9f8200c0a4,2026-06-20 08:02:05,935353.0,mobile,ok,0,9866,+229 01 62 76 32 13,126.22.96.87,BJ,51057,device_7200,"{'lat': 6.2255, 'lon': 1.8639000000000001}",
091b2130-99a9-434b-a037-989984a8c403,2026-06-20 19:04:30,63431.0,en ligne,ok,0,36808,+229 01 96 26 31 67,1.20.234.182,BJ,25394,device_4458,"{'lat': 6.49, 'lon': 1.5317}",
857c3c69-a766-40bd-b538-c50bf3a45068,2026-06-23 01:42:19,1434006.0,agence,refusé,5,54187,100 42 332084,162.129.61.146,BJ,20150,device_4844,"{'lat': 10.0694, 'lon': 2.48}",
c209a1c7-ae5a-4a98-a384-d0a7fafbbd7b,2026-06-19 11:41:41,194853.0,mobile,ok,0,6445,229 01 92 14 68 33,54.87.157.174,BJ,45897,device_4999,"{'lat': 6.995, 'lon': 1.5458}",7326.0
4cd57902-693c-4a57-b992-36f4ec6ab434,2026-06-25 17:31:01,80379.0,ATM,ok,0,43356,00229 01 27 27 04 81,41.210.36.231,BJ,32226,device_2981,"{'lat': 9.9328, 'lon': 2.4631}",
f60b6ed6-e7e8-4b6e-bd9b-cba466ba30b0,2026-06-19 08:30:10,73624.0,mobile,ok,0,9325,229 01 55 71 77 59,118.157.103.227,BJ,23950,device_5610,"{'lat': 8.235, 'lon': 1.9767000000000001}",
53946cc9-e4e0-46eb-80d7-62b13acae8a2,2026-06-18 09:45:35,78067.0,en ligne,refusé,5,83672,+229 01 20 93 55 67,250.237.172.98,BJ,4436,device_2654,"{'lat': 6.5131, 'lon': 1.8154}",
2f678621-bc0d-4089-a44e-09c45747fa65,2026-06-21 05:34:50,64667.0,USSD,ok,0,37168,229 01 23 65 81 71,244.208.180.1,BJ,12708,device_8938,"{'lat': 7.252, 'lon': 1.6985000000000001}",
cb8afc36-0325-4e9f-ae72-b4d286d4d1cf,2026-06-25 07:16:31,75885.0,en ligne,ok,0,17096,+229 01 50 86 34 67,73.95.205.36,BJ,4721,device_1429,"{'lat': 9.1968, 'lon': 1.5488}",1341.0
fdc5cb0f-ed9c-44b3-9c96-a1672ef79cbc,2026-06-18 16:01:48,345261.0,mobile,ok,0,77843,00229 01 95 36 16 18,156.67.45.216,BJ,6761,device_4379,"{'lat': 6.3325, 'lon': 3.5886}",2358.0
596f7e32-00bd-498c-869a-0029b25b2c1e,2026-06-19 09:05:44,4721810.0,en ligne,ok,0,91362,00229 01 54 97 64 14,71.243.252.8,BJ,45719,device_9249,"{'lat': 7.4958, 'lon': 3.6526}",
aa4ff0b6-b492-45fe-a852-51f942e559dc,2026-06-25 18:25:21,145416.0,mobile,ok,0,17799,229 01 57 76 44 42,109.169.162.187,BJ,59332,device_5134,"{'lat': 8.6115, 'lon': 1.9828000000000001}",2407.0
ede1d310-8a96-40ed-bdc9-89262d892e16,2026-06-23 01:15:20,11985.0,mobile,ok,0,91287,229 01 96 80 70 84,53.44.36.20,BJ,26276,device_3249,"{'lat': 10.0758, 'lon': 2.0134}",
b982bb20-efec-4dc1-aef5-39107d98bbd6,2026-06-21 04:26:06,2984045.0,mobile,ok,0,22158,+229 01 41 37 10 09,177.218.238.188,BJ,1688,device_1571,"{'lat': 6.2381, 'lon': 1.7816}",4419.0
7adce660-c76f-440e-b195-a1abbcd61c11,2026-06-20 12:54:57,1862343.0,ATM,refusé,5,27854,00229 01 96 32 14 80,105.60.9.43,BJ,53946,device_4263,"{'lat': 6.974, 'lon': 3.5854}",
